movieId,title,tagline,overview,keywords,genres,release_date,budget
100,City Hall,It started with a shootout on a rainswept street and ended in a scandal that shattered New York.,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.","[{""id"": 417, ""name"": ""corruption""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1601, ""name"": ""war on drugs""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 4654, ""name"": ""undercover agent""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 6149, ""name"": ""police""}, {""id"": 14964, ""name"": ""drug""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",1996-02-16,0
101,Bottle Rocket,"They're not really criminals, but everyone's got to have a dream.","Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.","[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 2568, ""name"": ""language barrier""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10323, ""name"": ""psychiatric hospital""}, {""id"": 13097, ""name"": ""maid""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 15274, ""name"": ""nervous breakdown""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 187717, ""name"": ""laundry room""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1996-02-21,7000000
104,Happy Gilmore,He doesn't play golf... he destroys it.,"Failed hockey player-turned-golf whiz Happy Gilmore -- whose unconventional approach and antics on the grass courts the ire of rival Shooter McGavin -- is determined to win a PGA tournament so he can save his granny's house with the prize money. Meanwhile, an attractive tour publicist tries to soften Happy's image.","[{""id"": 936, ""name"": ""loss of mother""}, {""id"": 1872, ""name"": ""loss of father""}, {""id"": 2702, ""name"": ""golf""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 6128, ""name"": ""taxes""}]","[{""id"": 35, ""name"": ""Comedy""}]",1996-02-16,12000000
110,Braveheart,Every man dies. Not every man truly lives.,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.","[{""id"": 30, ""name"": ""individual""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 930, ""name"": ""in love with enemy""}, {""id"": 3754, ""name"": ""legend""}, {""id"": 4097, ""name"": ""independence""}, {""id"": 6987, ""name"": ""idealism""}, {""id"": 162845, ""name"": ""revolt""}, {""id"": 189433, ""name"": ""tyranny""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1995-05-24,72000000
111,Taxi Driver,"On every street in every city, there's a nobody who dreams of being a somebody.","A mentally unstable Vietnam War veteran works as a night-time taxi driver in New York City where the perceived decadence and sleaze feeds his urge for violent action, attempting to save a preadolescent prostitute in the process.","[{""id"": 422, ""name"": ""vietnam veteran""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 7368, ""name"": ""alienation""}, {""id"": 9622, ""name"": ""misanthrope""}, {""id"": 11325, ""name"": ""shot to death""}, {""id"": 33625, ""name"": ""illegal prostitution""}, {""id"": 167104, ""name"": ""loner""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1976-02-07,1300000
122,Boomerang,A Player Who's About to be Played.,"Marcus is a successful advertising executive who woos and beds women almost at will. After a company merger he finds that his new boss, the ravishing Jacqueline, is treating him in exactly the same way. Completely traumatised by this, his work goes badly downhill.","[{""id"": 2273, ""name"": ""role of women""}, {""id"": 2336, ""name"": ""ladykiller""}, {""id"": 3836, ""name"": ""success""}, {""id"": 6779, ""name"": ""ladies' man""}, {""id"": 7769, ""name"": ""chefin""}, {""id"": 8642, ""name"": ""casanova""}, {""id"": 9094, ""name"": ""womanizer""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1992-06-30,40000000
132,Jade,Some fantasies go too far.,"Someone does a nasty hatchet job on a San Fransisco big noise and the Assistant D.A. takes charge of the investigation. Through a web of blackmail and prostitution involving the Governor, an old lover of the law man emerges as a prime suspect and he has to deal with his personal feelings as well as the case.","[{""id"": 550, ""name"": ""callgirl""}, {""id"": 582, ""name"": ""san francisco""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 9826, ""name"": ""murder""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",1995-10-13,50000000
137,Man of the Year,Elections are made to be broken.,"The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.","[{""id"": 840, ""name"": ""usa president""}, {""id"": 2946, ""name"": ""presidential election""}, {""id"": 3485, ""name"": ""comedian""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",2006-10-09,20000000
145,Bad Boys,Whatcha gonna do?,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.","[{""id"": 416, ""name"": ""miami""}, {""id"": 703, ""name"": ""detective""}, {""id"": 772, ""name"": ""handcuffs""}, {""id"": 822, ""name"": ""airport""}, {""id"": 1666, ""name"": ""mexican standoff""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4009, ""name"": ""witness protection""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 11730, ""name"": ""internal affairs""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14967, ""name"": ""foot chase""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 166856, ""name"": ""hangar""}, {""id"": 167114, ""name"": ""loose cannon""}, {""id"": 167115, ""name"": ""bust""}, {""id"": 167119, ""name"": ""reference to skittles""}, {""id"": 167124, ""name"": ""black cop""}, {""id"": 167128, ""name"": ""badge""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226376, ""name"": ""corrupt cop""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1995-04-07,19000000
150,Apollo 13,"Houston, we have a problem.","The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.","[{""id"": 305, ""name"": ""moon""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 2345, ""name"": ""spaceman""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 9609, ""name"": ""houston""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 184994, ""name"": ""saturn v rocket""}, {""id"": 189098, ""name"": ""courage""}, {""id"": 193479, ""name"": ""hypothermia""}, {""id"": 226233, ""name"": ""apollo program""}, {""id"": 226234, ""name"": ""cape kennedy""}, {""id"": 226235, ""name"": ""lunar mission""}, {""id"": 226236, ""name"": ""spacecraft accident""}]","[{""id"": 18, ""name"": ""Drama""}]",1995-06-30,52000000
151,Rob Roy,Honor made him a man. Courage made him a hero. History made him a legend.,"In the highlands of Scotland in the 1700s, Rob Roy tries to lead his small town to a better future, by borrowing money from the local nobility to buy cattle to herd to market. When the money is stolen, Rob is forced into a Robin Hood lifestyle to defend his family and honour.","[{""id"": 388, ""name"": ""scotland""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 160279, ""name"": ""18th century""}, {""id"": 208070, ""name"": ""highlands""}, {""id"": 220446, ""name"": ""violent man""}]","[{""id"": 12, ""name"": ""Adventure""}]",1995-04-13,28000000
153,Batman Forever,"Courage now, truth always...","The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.","[{""id"": 483, ""name"": ""riddle""}, {""id"": 849, ""name"": ""dc comics""}, {""id"": 3259, ""name"": ""rose""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 9104, ""name"": ""partner""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 10486, ""name"": ""robin""}, {""id"": 10525, ""name"": ""broken neck""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 33518, ""name"": ""district attorney""}, {""id"": 33626, ""name"": ""millionaire""}, {""id"": 33981, ""name"": ""falling down stairs""}, {""id"": 34156, ""name"": ""tied up""}, {""id"": 156116, ""name"": ""tommy gun""}, {""id"": 157166, ""name"": ""beretta""}, {""id"": 157583, ""name"": ""knocked out""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 170652, ""name"": ""father figure""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}]",1995-05-31,100000000
158,Casper,Get an afterlife,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.","[{""id"": 3335, ""name"": ""halloween""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6155, ""name"": ""afterlife""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 189449, ""name"": ""disorder""}, {""id"": 193545, ""name"": ""young heroes""}, {""id"": 202322, ""name"": ""imaginary""}, {""id"": 206813, ""name"": ""supernatural ability""}, {""id"": 206834, ""name"": ""mischievous children""}]","[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1995-05-26,50000000
160,Congo,Where you are the endangered species.,"Eight people embark on an expedition into the Congo, a mysterious expanse of unexplored Africa where human greed and the laws of nature have gone berserk. When the thrill-seekers -- some with ulterior motives -- stumble across a race of killer apes.","[{""id"": 690, ""name"": ""gorilla""}, {""id"": 2521, ""name"": ""kongo""}, {""id"": 3379, ""name"": ""diamond mine""}, {""id"": 33461, ""name"": ""diamond""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1995-06-09,50000000
161,Crimson Tide,Danger runs deep.,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.","[{""id"": 339, ""name"": ""submarine""}, {""id"": 1860, ""name"": ""mutiny""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 2534, ""name"": ""missile""}, {""id"": 3312, ""name"": ""nuclear missile""}, {""id"": 4123, ""name"": ""embassy""}, {""id"": 4410, ""name"": ""u.s. navy""}, {""id"": 4933, ""name"": ""battle for power""}, {""id"": 6791, ""name"": ""torpedo""}, {""id"": 162365, ""name"": ""military""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 217133, ""name"": ""post cold war""}, {""id"": 221092, ""name"": ""aircraft carrier""}, {""id"": 226740, ""name"": ""chain of command""}, {""id"": 226741, ""name"": ""launch code""}, {""id"": 226742, ""name"": ""sonar""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",1995-05-12,53000000
163,Desperado,"When the smoke clears, it just means he's reloading.",A gunslinger is embroiled in a war with a local drug runner.,"[{""id"": 75, ""name"": ""gunslinger""}, {""id"": 139, ""name"": ""anti terror""}, {""id"": 502, ""name"": ""ambush""}, {""id"": 534, ""name"": ""mexico""}, {""id"": 797, ""name"": ""showdown""}, {""id"": 953, ""name"": ""guitar""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3458, ""name"": ""bartender""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10044, ""name"": ""tragic hero""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 14575, ""name"": ""mariachi""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 41372, ""name"": ""leg brace""}, {""id"": 154889, ""name"": ""concealed weapon""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 226790, ""name"": ""bookstore""}]","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1995-08-25,7000000
165,Die Hard: With a Vengeance,Think fast. Look alive. Die hard.,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.","[{""id"": 258, ""name"": ""bomb""}, {""id"": 444, ""name"": ""taxi""}, {""id"": 483, ""name"": ""riddle""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 703, ""name"": ""detective""}, {""id"": 720, ""name"": ""helicopter""}, {""id"": 1321, ""name"": ""gold""}, {""id"": 1552, ""name"": ""subway""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 177309, ""name"": ""simon says""}, {""id"": 187844, ""name"": ""flashback""}, {""id"": 188329, ""name"": ""dump truck""}, {""id"": 192707, ""name"": ""aqueduct""}, {""id"": 219404, ""name"": ""action hero""}, {""id"": 226838, ""name"": ""federal reserve bank""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1995-05-19,90000000
